name,price,imageLink,bestLink,brand,tags_id,description
"TECNO Spark 7 (Spruce Green, 3GB RAM, 64 GB Storage) - 6000mAh Battery|16 MP Dual Camera| 6.52” Dot Notch Display","8,499",https://m.media-amazon.com/images/I/719b6ihbwZS._AC_UY218_.jpg,http://www.amazon.in/TECNO-Spark-Spruce-Green-Storage/dp/B091FLTCDY/ref=sr_1_29?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-29,TECNO,6,"['\n16MP AI dual rear Camera Quad Flash | 8MP Front Camera with dual front flash\n\n', '\n6000mAh powerful battery with 41 days standby\n\n', '\n6.52HD+Dot Notch Display | 20:9 wide aspect ratio\n\n', '\n3GB RAM | 64GB storage expandable up to 256GB | Dual SIM 4G+4G\n\n', '\n12 month warranty + One Time Screen Replacement for 100 days | Fast Fingerprint Sensor | Face Unlock\n\n']"
"Samsung Galaxy M11 (Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","8,999",https://m.media-amazon.com/images/I/710jkZNub3S._AC_UY218_.jpg,http://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KDZGVK/ref=sr_1_30?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-30,Samsung,6,"['\n13MP (F1.8) main camera + 5MP (F2.2) ultra wide camera + 2MP (F2.4) depth rear camera | 8MP (F2.0) front facing punch hole camera\n\n', '\n6.4-inch (16.24 centimeters) infinity-O display, HD+ capacitive multi-touch touchscreen with 720 x 1520 pixels resolution, 270 ppi | 16M color support\n\n', '\nMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 512GB | Dual SIM (nano+nano) dual-standby (4G+4G)\n\n', '\nAndroid v10.0 operating system with 1.8GHz Qualcomm | SDM450-F01 octa core processor\n\n', '\n5000mAH lithium-ion battery\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nBox also includes: Travel adapter, USB cable and user manual. The box does not include earphones\n\n']"
"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","12,499",https://m.media-amazon.com/images/I/71yYaNztZ0L._AC_UY218_.jpg,http://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XJG8MQM/ref=sr_1_31?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-31,Samsung,6,"['\n48MP+5MP+2MP+2MP Quad camera setup- True 48MP (F 2.0) main camera + 5MP (F2.2) Ultra wide camera+ 2MP (F2.4) depth camera + 2MP (2.4) Macro Camera| 8MP (F2.2) front came\n\n', '\nMemory, Storage & SIM: 6GB RAM | 128GB internal memory expandable up to 1TB| Dual SIM (nano+nano) dual-standby (4G+4\n\n', '\n6000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nAndroid 11, v11.0 operating system,One UI 3.1, with 8nm Power Efficient Exynos850 (Octa Core 2.0GH\n\n', '\n16.55 centimeters (6.5-inch) HD+ TFT LCD - infinity v-cut display,90Hz screen refresh rate, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color\n\n']"
"I KALL K800 4G Smartphone (2GB, 16GB, 5.5 Inch) (Blue)","4,170",https://m.media-amazon.com/images/I/51NaDveNW9L._AC_UY218_.jpg,http://www.amazon.in/KALL-K800-Smartphone-16GB-Inch/dp/B0928M3HVQ/ref=sr_1_32?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-32,I,6,"['\n5MP Rear Camera | 2MP Front Camera | Made in India\n\n', '\n13.84 cm (5.5 inch) Display | multi-touch capacitive touch screen with 480x960 pixel resolution\n\n', '\n2GB ram, 16GB storage | Expandable Memory 64GB | Dual Sim (4G+2G) | 4G Volte\n\n', '\nAndroid 6.0 marshmallow with 1.3 Ghz Quad Core\n\n', '\nPlease contact I KALL helpline number 1800-120-4934 for any assistance | 1 Year warranty for device and 6 Months for box accessories\n\n']"
New Jio Phone 3 (2021),"1,899",https://m.media-amazon.com/images/I/41hTVfR8vPL._AC_UY218_.jpg,http://www.amazon.in/RR-New-Jio-Phone-3/dp/B091F34YWZ/ref=sr_1_33?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-33,New,6,"['\nFront Camera\n\n', '\nWifi\n\n', '\nRadio\n\n', '\nInternet\n\n', '\nBluetooth\n\n', '\nExpandable_Memory\n\n']"
"Redmi Note 9 Pro (Glacier White, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G &Alexa Hands-Free Capable","12,999",https://m.media-amazon.com/images/I/81fwKtv0VHL._AC_UY218_.jpg,http://www.amazon.in/Test-Exclusive-551/dp/B0784D862L/ref=sr_1_34?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-34,Redmi,6,"['\nCountry Of Origin - India\n\n', '\n48MP rear camera with ultra-wide, super macro, portrait, night mode, 960fps slowmotion, AI scene recognition, pro color, HDR, pro mode | 16MP facing camera\n\n', '\n16.9418 centimeters (6.67-inch) FHD+ full screen dot display LCD multi-touch capacitive touchscreen with 2400 x 1080 pixels resolution, 400 ppi pixel density and 20:9 aspect ratio | 2.5D curved glass\n\n', '\nAndroid v10 operating system with 2.3GHz Qualcomm Snapdragon 720G with 8nm octa core processor\n\n', '\nMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 512GB with dedicated SD card slot | Dual SIM (nano+nano) dual-standby (4G+4G)\n\n', '\n5020mAH lithium-polymer large battery providing talk-time of 29 hours and standby time of 492 hours | 18W fast charger in-box and Type-C connectivity\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', 'Box also includes: Power adapter, USB cable, SIM eject tool, Warranty card, User guide, Clear soft case, Screen protector pre-applied on the phone', 'Redmi note 9 Pro with Alexa Built-in provides hands-free access to Alexa while on-the-go. Say “Alexa” to play music, make calls, ask questions, control smart devices and more using just your voice. Download the Alexa app on your Redmi note 9 Pro to start using Alexa hands-free today.', 'Alexa Hands-Free capable: Download the Alexa app on  to use Alexa hands-free. Play music, make calls, hear news, open apps, navigate, and more, using just your voice, while on-the-go. Just ask and Alexa will respond instantly.']"
"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor","7,499",https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,http://www.amazon.in/Redmi-9A-3GB-32GB-Storage/dp/B08697N43M/ref=sr_1_35?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-35,Redmi,6,"['\n13MP rear camera with AI portrait, AI scene recognition, HDR, pro mode | 5MP front camera. Supports 2.4G Wi-Fi\n\n', '\n16.58 centimeters (6.53 inch) HD+ multi-touch capacitive touchscreen with 1600 x 720 pixels resolution, 268 ppi pixel density and 20:9 aspect ratio\n\n', '\nMemory, Storage & SIM: 3GB RAM, 32GB internal memory expandable up to 512GB | Dual SIM (nano+nano) + Dedicated SD card slot\n\n', '\nAndroid v10 operating system with upto 2.0GHz clock speed Mediatek Helio G25 octa core processor\n\n', '\n5000mAH lithium-polymer large battery with 10W wired charger in-box\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nBox also includes: Power adapter, USB cable, sim eject tool, warranty card and user guide\n\n']"
"itel A48 (Gradation Green, 2GB RAM, 32GB Storage)","5,399",https://m.media-amazon.com/images/I/71WPKOJBJIL._AC_UY218_.jpg,http://www.amazon.in/itel-Gradation-Green-32GB-Storage/dp/B08KVGW8P6/ref=sr_1_36?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-36,itel,6,"['\n6.1\xa0inch\xa0HD+\xa0IPS Waterdrop\xa0display\xa0for\xa0great\xa0viewing\xa0experience\n\n', '\n2GB RAM for Fluidic Experience\n\n', '\nDual Security- Fast\xa0Fingerprint\xa0sensor\xa0and\xa0Face\xa0unlock\xa0for\xa0enhanced\xa0security\n\n', '\nHigh Capacity 3000\xa0mAh\xa0battery\xa0with Super Power mode\n\n', '\n5\xa0MP\xa0Dual AI\xa0rear\xa0camera\xa0with\xa0flash\n\n']"
"Samsung Galaxy M21 (Raven Black, 4GB RAM, 64GB Storage)","12,499",https://m.media-amazon.com/images/I/71QLvGIAq5L._AC_UY218_.jpg,http://www.amazon.in/Samsung-Galaxy-Raven-Black-Storage/dp/B07HGH8D2R/ref=sr_1_37?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-37,Samsung,6,"['\nTriple Camera Setup - 48MP (F2.0) Main Camera +8MP (F2.2) Ultra Wide Camera +5MP(F2.2) Depth Camera and 20MP (F2.2) front facing Punch Hole Camera\n\n', '\n6.4-inch(16.21 centimeters) Super Amoled - Infinity U Cut Display , FHD+ Resolution (2340 x 1080) , 404 ppi pixel density and 16M color support\n\n', '\nAndroid 10.0 operating system with Exynos 9611,2.3GHz,1.7GHz Octa-Core processor, 4GB RAM, 64GB internal memory expandable up to 512GB and dual SIM\n\n', '\n6000 mAh Battery\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nIn case of any queries , kindly reach out to brand helpline number: 1800- 407-267-864\n\n']"
Anik HOMTOM H3 5.5 Inch Display { 3GB RAM / 32GB Storage | 4G Volte Smartphone with Finger Print Sensor & Face Unlock},"5,499",https://m.media-amazon.com/images/I/31eSrJyZHtS._AC_UY218_.jpg,http://www.amazon.in/BlackBerry-Black-Smartphone-Display-Storage/dp/B0828T5RBG/ref=sr_1_38?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-38,Anik,6,"['\n3 GB RAM | 32 GB ROM\n\n', '\nAndroid v8.1 (Oreo) operating system\n\n', '\n13MP + 2MP Rear Camera | 8MP Front Camera\n\n', '\n3500 mAh Battery | Supported Networks 4G LTE\n\n', '\nQuad core, 1.3 GHz, Cortex A53 processor DISPLAY 5.5"" (13.97 cm)\n\n']"
"Samsung Metro 313 (SM-B313E, Black)","2,120",https://m.media-amazon.com/images/I/71QHB16ZzUL._AC_UY218_.jpg,http://www.amazon.in/Samsung-Metro-313-SM-B313E-Black/dp/B015GZH4TS/ref=sr_1_39?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-39,Samsung,6,"['\n0.3MP primary camera. Network/Bearer: 2G GSM (GSM900, DCS1800)\n\n', '\n2-inch (5.08 centimeters) TFT display with 65K color support\n\n', '\nProprietary operating system with memory expandable up to 16GB and dual SIM (GSM+GSM)\n\n', '\n1000mAH lithium-ion battery\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n']"
"itel A48 (Gradation Purple, 2GB RAM, 32GB Storage)","5,399",https://m.media-amazon.com/images/I/71kmcdLjDWL._AC_UY218_.jpg,http://www.amazon.in/itel-Gradation-Purple-32GB-Storage/dp/B08KVCZMFS/ref=sr_1_40?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-40,itel,6,"['\n6.1\xa0inch\xa0HD+\xa0IPS Waterdrop\xa0display\xa0for\xa0great\xa0viewing\xa0experience\n\n', '\n2GB RAM for Fluidic Experience\n\n', '\nDual Security- Fast\xa0Fingerprint\xa0sensor\xa0and\xa0Face\xa0unlock\xa0for\xa0enhanced\xa0security\n\n', '\nHigh Capacity 3000\xa0mAh\xa0battery\xa0with Super Power mode\n\n', '\n5\xa0MP\xa0Dual AI\xa0rear\xa0camera\xa0with\xa0flash\n\n']"
Redmi 9A (Midnight Black 2GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,"6,999",https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,http://www.amazon.in/Redmi-9A-Midnight-2GB-32GB/dp/B08697N43G/ref=sr_1_41?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-41,Redmi,6,"['\nCountry Of Origin - India\n\n', '\n13MP rear camera with AI portrait, AI scene recognition, HDR, pro mode | 5MP front camera\n\n', '\n16.58 centimeters (6.53 inch) HD+ multi-touch capacitive touchscreen with 1600 x 720 pixels resolution, 268 ppi pixel density and 20:9 aspect ratio\n\n', '\nMemory, Storage & SIM: 2GB RAM, 32GB internal memory expandable up to 512GB | Dual SIM (nano+nano) + Dedicated SD card slot\n\n', '\nAndroid v10 operating system with upto 2.0GHz clock speed Mediatek Helio G25 octa core processor\n\n', '\n5000mAH lithium-polymer large battery with 10W wired charger in-box\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nBox also includes: Power adapter, USB cable, sim eject tool, warranty card and user guide\n\n']"
"(Renewed) Samsung Galaxy M02 (Black,3GB RAM, 32GB Storage)","6,999",https://m.media-amazon.com/images/I/61pgtCSQKrS._AC_UY218_.jpg,http://www.amazon.in/Renewed-Samsung-Galaxy-Black-Storage/dp/B094PGR61Y/ref=sr_1_42?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-42,(Renewed),6,"['\n13MP+2MP Dual rear camera setup-13MP (F1.9) main camera + 2MP (2.4) Macro Camera| 5MP (F2.0) front camera\n\n', '\n16.55 centimeters (6.5-inch) PLS TFT LCD - infinity v-cut display, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M colours\n\n', '\nMemory, Storage & SIM: 3GB RAM | 32GB internal memory expandable up to 1TB| Dual SIM (nano+nano) dual-standby (4G+4G)\n\n', '\nAndroid Pie v10.0 operating system with 1.5GHz mediaTek |MT6739WW Quad core processor\n\n', '\n5000mAH lithium-ion battery\n\n']"
"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","9,999",https://m.media-amazon.com/images/I/71PVpFc7FwL._AC_UY218_.jpg,http://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XJGNQS7/ref=sr_1_43?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-43,Samsung,6,"['\n48MP+5MP+2MP+2MP Quad camera setup- True 48MP (F 2.0) main camera + 5MP (F2.2) Ultra wide camera+ 2MP (F2.4) depth camera + 2MP (2.4) Macro Camera| 8MP (F2.2) front came\n\n', '\n6000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nAndroid 11, v11.0 operating system,One UI 3.1, with 8nm Power Efficient Exynos850 (Octa Core 2.0GH\n\n', '\n16.55 centimeters (6.5-inch) HD+ TFT LCD - infinity v-cut display,90Hz screen refresh rate, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color\n\n', '\nMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 1TB| Dual SIM (nano+nano) dual-standby (4G+4\n\n']"
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 64GB Storage)- Latest 8nm Snapdragon 720G & Alexa Hands-Free","12,999",https://m.media-amazon.com/images/I/81fwKtv0VHL._AC_UY218_.jpg,http://www.amazon.in/Redmi-Note-Pro-Interstellar-Snapdragon/dp/B077PWBC78/ref=sr_1_44?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-44,Redmi,6,"['\nCountry Of Origin - India\n\n', '\n48MP rear camera with ultra-wide, super macro, portrait, night mode, 960fps slowmotion, AI scene recognition, pro color, HDR, pro mode | 16MP facing camera\n\n', '\n16.9418 centimeters (6.67-inch) FHD+ full screen dot display LCD multi-touch capacitive touchscreen with 2400 x 1080 pixels resolution, 400 ppi pixel density and 20:9 aspect ratio | 2.5D curved glass\n\n', '\nThe all-new Interstellar Black colour combines different hues of grey and blue together to deliver a shade that mesmerizes you\n\n', '\nAndroid v10 operating system with 2.3GHz Qualcomm Snapdragon 720G with 8nm octa core processor\n\n', '\nMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 512GB with dedicated SD card slot | Dual SIM (nano+nano) dual-standby (4G+4G)\n\n', '\n5020mAH lithium-polymer large battery providing talk-time of 29 hours and standby time of 492 hours | 18W fast charger in-box and Type-C connectivity\n\n', '1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase', 'Box also includes: Power adapter, USB cable, SIM eject tool, Warranty card, User guide, Clear soft case, Screen protector pre-applied on the phone', 'Redmi note 9 Pro with Alexa Built-in provides hands-free access to Alexa while on-the-go. Say “Alexa” to play music, make calls, ask questions, control smart devices and more using just your voice. Download the Alexa app on your Redmi note 9 Pro to start using Alexa hands-free today.']"
Redmi 9A (Sea Blue 2GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,"6,999",https://m.media-amazon.com/images/I/71sxlhYhKWL._AC_UY218_.jpg,http://www.amazon.in/Redmi-9A-2GB-32GB-Storage/dp/B086978F2L/ref=sr_1_45?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-45,Redmi,6,"['\nCountry Of Origin - India\n\n', '\n13MP rear camera with AI portrait, AI scene recognition, HDR, pro mode | 5MP front camera\n\n', '\n16.58 centimeters (6.53 inch) HD+ multi-touch capacitive touchscreen with 1600 x 720 pixels resolution, 268 ppi pixel density and 20:9 aspect ratio\n\n', '\nMemory, Storage & SIM: 2GB RAM, 32GB internal memory expandable up to 512GB | Dual SIM (nano+nano) + Dedicated SD card slot\n\n', '\nAndroid v10 operating system with upto 2.0GHz clock speed Mediatek Helio G25 octa core processor\n\n', '\n5000mAH lithium-polymer large battery with 10W wired charger in-box\n\n', '\n1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase\n\n', '\nBox also includes: Power adapter, USB cable, sim eject tool, warranty card and user guide\n\n']"
"Micromax X741 (Grey Ultra Bright LED Light, 1750mAh)","1,428",https://m.media-amazon.com/images/I/81f6ZhzM7+L._AC_UY218_.jpg,http://www.amazon.in/Micromax-X741-Ultra-Bright-1750mAh/dp/B07WWLQM8Q/ref=sr_1_46?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-46,Micromax,6,"['\nUltra Bright Torch\n\n', '\nDual Sim\n\n', '\nVideo Player & Music Player\n\n', '\nAuto Call recording Folder Wise\n\n']"
"(Renewed) Samsung Galaxy M02s (Blue,4GB RAM, 64GB Storage) | 5000 mAh | Triple Camera","8,999",https://m.media-amazon.com/images/I/61J6qvpfuHS._AC_UY218_.jpg,http://www.amazon.in/Renewed-Samsung-Galaxy-Storage-Triple/dp/B094PNVX8T/ref=sr_1_47?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-47,(Renewed),6,"['\n13MP+2MP+2MP Triple rear camera setup-13MP (F2.2) main camera + 2MP (F2.4) depth camera + 2MP (2.4) Macro Camera| 5MP (F2.2) front camera\n\n', '\n16.55 centimeters (6.5-inch) PLS TFT LCD - infinity v-cut display, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M colours\n\n', '\nMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 1TB| Dual SIM (nano+nano) dual-standby (4G+4G)\n\n', '\nAndroid Pie v10.0 operating system with 1.8GHz Qualcomm SDM450- octa core processor\n\n', '\n5000mAH lithium-ion battery\n\n']"
"Redmi Note 10 (Aqua Green, 6GB RAM, 128GB Storage) - Amoled Dot Display | 48MP Sony Sensor IMX582 | Snapdragon 678 Processor","14,499",https://m.media-amazon.com/images/I/71-BcSc9rhS._AC_UY218_.jpg,http://www.amazon.in/Test-Exclusive_2020_1143-Multi-3GB-Storage/dp/B089MSG56S/ref=sr_1_48?dchild=1&keywords=Phones&qid=1621788166&refinements=p_36%3A100000-2000000&rnid=1318502031&s=electronics&sr=1-48,Redmi,6,"['\nDisplay: FHD+ (1080x2400) AMOLED Dot display; 16.33 centimeters (6.43 inch); 20:9 aspect ratio\n\n', '\nCamera: 48 MP Quad Rear camera with 8MP Ultra-wide, 2MP Macro and Portrait lens| 13 MP Front camera\n\n', '\nBattery: 5000 mAh large battery with 33W fast charger in-box and Type-C connectivity\n\n', '\nProcessor: Qualcomm Snapdragon 678 with Kryo 460 Octa-core; 11nm process; Up to 2.2GHz clock speed\n\n', '\nMemory, Storage & SIM: 6GB RAM | 128GB UFS 2.2 storage expandable up to 512GB with dedicated SD card slot | Dual SIM (nano+nano) dual standby (4G+4G)\n\n']"
